Journal Title,Publisher Name,Link to Journal,Print ISSN,Online ISSN,Latest Issue
Journal for Deradicalization,Directory of Open Access Journals,/content/doaj/23639849;jsessionid=dif5jnh30f2q.x-ic-live-02,23639849,N/A,"Number 8, 2016"
Journal for Educators,Directory of Open Access Journals,/content/doaj/19899572;jsessionid=dif5jnh30f2q.x-ic-live-02,19899572,N/A,"Number 2, 2013"
Journal for Maritime Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/rmar20;jsessionid=dif5jnh30f2q.x-ic-live-02,21533369,21533369,"Number 1, 2 January 2021"
Journal for Multicultural Education,Emerald Group Publishing Limited,/content/mcb/jme;jsessionid=dif5jnh30f2q.x-ic-live-02,2053535X,N/A,"Number 4, 2024"
Journal for Perspectives of Economic Political and Social Integration,Directory of Open Access Journals,/content/doaj/17333911;jsessionid=dif5jnh30f2q.x-ic-live-02,17333911,N/A,"Numbers 1-2, 2016"
Journal for Religion,Directory of Open Access Journals,/content/doaj/24140201;jsessionid=dif5jnh30f2q.x-ic-live-02,24140201,N/A,"Number 2, 2016"
Journal for Specialists in Group Work,"Routledge, part of the Taylor & Francis Group",/content/routledg/usgw;jsessionid=dif5jnh30f2q.x-ic-live-02,01933922,01933922,"Number 1, 2 January 2024"
Journal for the Education of Gifted Young Scientists,Directory of Open Access Journals,/content/doaj/2149360x;jsessionid=dif5jnh30f2q.x-ic-live-02,2149360X,N/A,"Number 2, 2018"
Journal for the Education of the Young Scientist and Giftedness,Directory of Open Access Journals,/content/doaj/21479518;jsessionid=dif5jnh30f2q.x-ic-live-02,21479518,N/A,"Number 2, 2015"
Journal for the History of Analytical Philosophy,Directory of Open Access Journals,/content/doaj/21590303;jsessionid=dif5jnh30f2q.x-ic-live-02,21590303,N/A,"Number 2, 2013"
Journal for the Study of Postsecondary and Tertiary Education,Directory of Open Access Journals,/content/doaj/23785497;jsessionid=dif5jnh30f2q.x-ic-live-02,23785497,N/A,"Number 1, 2018"
Journal for the Study of Spirituality,"Routledge, part of the Taylor & Francis Group",/content/routledg/yjss20;jsessionid=dif5jnh30f2q.x-ic-live-02,20440243,N/A,"Number 1, 2 January 2024"
Journal for the Study of Sports and Athletes in Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/yssa20;jsessionid=dif5jnh30f2q.x-ic-live-02,19357397,N/A,"Number 1, 2 January 2024"
JOURNAL FRANCAIS D OPHTALMOLOGIE,Elsevier,/content/el/01815512;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal für Facility Management,Directory of Open Access Journals,/content/doaj/24151858;jsessionid=dif5jnh30f2q.x-ic-live-02,24151858,N/A,"Number 9, 2018"
Journal für Gynäkologische Endokrinologie,Directory of Open Access Journals,/content/doaj/19976690;jsessionid=dif5jnh30f2q.x-ic-live-02,19976690,N/A,"Number 1, 2017"
Journal für Klinische Endokrinologie und Stoffwechsel,Directory of Open Access Journals,/content/doaj/19987773;jsessionid=dif5jnh30f2q.x-ic-live-02,19987773,N/A,"Number 1, 2017"
Journal fuer Mineralstoffwechsel & Muskuloskelettale Erkrankungen,Directory of Open Access Journals,/content/doaj/24128260;jsessionid=dif5jnh30f2q.x-ic-live-02,24128260,N/A,"Number 1, 2017"
Journal für Urologie und Urogynäkologie,Directory of Open Access Journals,/content/doaj/10236090;jsessionid=dif5jnh30f2q.x-ic-live-02,10236090,N/A,"Number 3, 2017"
JOURNAL- GEOLOGICAL SOCIETY OF INDIA,Springer Science and Media,/content/ssam/00167622;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY MEDICAL SCIENCES ENGLISH EDITION,Springer Science and Media,/content/ssam/16720733;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INDIAN ACADEMY OF WOOD SCIENCE,Springer Science and Media,/content/ssam/0972172x;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INDIAN COUNCIL OF PHILOSOPHICAL RESEARCH,Springer Science and Media,/content/ssam/09707794;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INDIAN PROSTHODONTIC SOCIETY,Springer Science and Media,/content/ssam/09724052;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INDIAN SOCIETY FOR PROBABILITY AND STATISTICS,Springer Science and Media,/content/ssam/23649569;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INDIAN SOCIETY OF REMOTE SENSING,Springer Science and Media,/content/ssam/0255660x;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INSTITUTION OF ENGINEERS (INDIA) SERIES A,Springer Science and Media,/content/ssam/22502149;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- INSTITUTION OF ENGINEERS (INDIA) SERIES C (IEIC),Springer Science and Media,/content/ssam/22500545;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal Kedokteran Indonesia,Directory of Open Access Journals,/content/doaj/23381426;jsessionid=dif5jnh30f2q.x-ic-live-02,23381426,N/A,"Number 1, 2017"
Journal Keteknikan Pertanian,Directory of Open Access Journals,/content/doaj/24070475;jsessionid=dif5jnh30f2q.x-ic-live-02,24070475,N/A,"Number 1, 2018"
JOURNAL- KOREAN SOCIETY FOR APPLIED BIOLOGICAL CHEMISTRY,Springer Science and Media,/content/ssam/17382203;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal of Access Services,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjas20;jsessionid=dif5jnh30f2q.x-ic-live-02,15367967,15367967,"Number 3, 2 July 2024"
Journal of Accessibility and Design for All,Directory of Open Access Journals,/content/doaj/20137087;jsessionid=dif5jnh30f2q.x-ic-live-02,20137087,N/A,"Number 1, 2017"
Journal of Accounting and Management Information Systems,Directory of Open Access Journals,/content/doaj/15834387;jsessionid=dif5jnh30f2q.x-ic-live-02,15834387,N/A,"Number 1, 2018"
Journal of Accounting and Organizational Change,Emerald Group Publishing Limited,/content/mcb/jaoc;jsessionid=dif5jnh30f2q.x-ic-live-02,18325912,N/A,"Number 6, 2024"
Journal of Accounting in Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jaee;jsessionid=dif5jnh30f2q.x-ic-live-02,20421168,N/A,"Number 5, 2023"
Journal of Aceh Physics Society,Directory of Open Access Journals,/content/doaj/23558229;jsessionid=dif5jnh30f2q.x-ic-live-02,23558229,N/A,"Number 2, 2018"
Journal of Acupuncture & Meridian Studies,Directory of Open Access Journals,/content/doaj/20052901;jsessionid=dif5jnh30f2q.x-ic-live-02,20052901,N/A,"Number 3, 2018"
Journal of Acute Care Physical Therapy,Wolters Kluwer,/content/wk/jat;jsessionid=dif5jnh30f2q.x-ic-live-02,21588686,N/A,"Number 4, 26 October 2024"
Journal of Acute Disease,Directory of Open Access Journals,/content/doaj/22216189;jsessionid=dif5jnh30f2q.x-ic-live-02,22216189,N/A,"Number 3, 2018"
Journal of Adaptation in Film & Performance,Intellect,/content/intellect/jafp;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Journal of Addiction Medicine,Wolters Kluwer,/content/wk/adm;jsessionid=dif5jnh30f2q.x-ic-live-02,19320620,N/A,"Number 2, 9 March/April 2022"
Journal of Addictive Diseases,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjad20;jsessionid=dif5jnh30f2q.x-ic-live-02,10550887,10550887,"Number 1, 2 January 2023"
Journal of Adhesion,Taylor and Francis Ltd,/content/tandf/gadh;jsessionid=dif5jnh30f2q.x-ic-live-02,00218464,00218464,"Number 12, 9 September 2024"
Journal of Adhesion Science and Technology,Taylor and Francis Ltd,/content/tandf/ast;jsessionid=dif5jnh30f2q.x-ic-live-02,01694243,01694243,"Number 15, 2024"
"Journal of Adult Protection, The",Emerald Group Publishing Limited,/content/mcb/tjap;jsessionid=dif5jnh30f2q.x-ic-live-02,14668203,N/A,"Number 5, 2024"
Journal of Advanced Ceramics,Directory of Open Access Journals,/content/doaj/22264108;jsessionid=dif5jnh30f2q.x-ic-live-02,22264108,N/A,"Number 2, 2018"
Journal of Advanced Materials in Engineering,Directory of Open Access Journals,/content/doaj/24235733;jsessionid=dif5jnh30f2q.x-ic-live-02,24235733,N/A,"Number 4, 2016"
Journal of Advanced Pharmaceutical Technology & Research,Directory of Open Access Journals,/content/doaj/22314040;jsessionid=dif5jnh30f2q.x-ic-live-02,22314040,N/A,"Number 2, 2018"
Journal of Advanced Research,Directory of Open Access Journals,/content/doaj/20901232;jsessionid=dif5jnh30f2q.x-ic-live-02,20901232,N/A,"Number 1, 2018"
Journal of Advanced Veterinary and Animal Research,Directory of Open Access Journals,/content/doaj/23117710;jsessionid=dif5jnh30f2q.x-ic-live-02,23117710,N/A,"Number 2, 2017"
Journal of Advanced Veterinary Research,Directory of Open Access Journals,/content/doaj/20906269;jsessionid=dif5jnh30f2q.x-ic-live-02,20906269,N/A,"Number 3, 2018"
Journal of Advances in Management Research,Emerald Group Publishing Limited,/content/mcb/jamr;jsessionid=dif5jnh30f2q.x-ic-live-02,09727981,N/A,"Number 5, 2024"
Journal of Advances in Medical Education and Professionalism,Directory of Open Access Journals,/content/doaj/23222220;jsessionid=dif5jnh30f2q.x-ic-live-02,23222220,N/A,"Number 3, 2018"
Journal of Advances in Modeling Earth Systems,Directory of Open Access Journals,/content/doaj/19422466;jsessionid=dif5jnh30f2q.x-ic-live-02,19422466,N/A,"Number 10, 2012"
Journal of Adventure Education & Outdoor Learning,"Routledge, part of the Taylor & Francis Group",/content/routledg/jaeol;jsessionid=dif5jnh30f2q.x-ic-live-02,14729679,14729679,"Number 3, 2 July 2024"
Journal of Advertising,"Routledge, part of the Taylor & Francis Group",/content/routledg/ujoa20;jsessionid=dif5jnh30f2q.x-ic-live-02,00913367,N/A,"Number 4, 7 August 2024"
Journal of Advocacy,Directory of Open Access Journals,/content/doaj/24104981;jsessionid=dif5jnh30f2q.x-ic-live-02,24104981,N/A,"Number 3, 2016"
Journal of Aeronautical Materials,Editorial Board of Journal of Aeronautical Materials,/content/jam/jam;jsessionid=dif5jnh30f2q.x-ic-live-02,10055053,N/A,"Number 3, 15 June 2015"
Journal of Aeronautical Materials,Directory of Open Access Journals,/content/doaj/10055053;jsessionid=dif5jnh30f2q.x-ic-live-02,10055053,N/A,"Number 1, 2018"
Journal of Aerospace Technology and Management,Directory of Open Access Journals,/content/doaj/19849648;jsessionid=dif5jnh30f2q.x-ic-live-02,19849648,N/A,"Number 3, 2016"
Journal of Aesthetics & Culture,Directory of Open Access Journals,/content/doaj/20004214;jsessionid=dif5jnh30f2q.x-ic-live-02,20004214,N/A,"Number 1, 2016"
Journal of African American Males in Education,Directory of Open Access Journals,/content/doaj/21539065;jsessionid=dif5jnh30f2q.x-ic-live-02,21539065,N/A,"Number 2, 2011"
Journal of African Business,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjab20;jsessionid=dif5jnh30f2q.x-ic-live-02,15228916,15228916,"Number 3, 2 July 2024"
Journal of African Cinemas,Intellect,/content/intellect/jac;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Journal of African Cultural Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjac;jsessionid=dif5jnh30f2q.x-ic-live-02,13696815,13696815,"Number 2, 2 April 2024"
Journal of African Diaspora Archaeology and Heritage,"Routledge, part of the Taylor & Francis Group",/content/routledg/yjaf20;jsessionid=dif5jnh30f2q.x-ic-live-02,21619441,N/A,"Numbers 2-3, 2 September 2023"
Journal of African Languages and Linguistics,De Gruyter,/content/degruyter/jall;jsessionid=dif5jnh30f2q.x-ic-live-02,01676164,N/A,"Number 1, 27 May 2024"
Journal of African Media Studies,Intellect,/content/intellect/jams;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Journal of Aggression, Conflict and Peace Research",Emerald Group Publishing Limited,/content/mcb/jacpr;jsessionid=dif5jnh30f2q.x-ic-live-02,17596599,N/A,"Number 4, 2024"
"Journal of Aggression, Maltreatment & Trauma","Routledge, part of the Taylor & Francis Group",/content/routledg/wamt20;jsessionid=dif5jnh30f2q.x-ic-live-02,10926771,10926771,"Number 8, 2 August 2024"
Journal of Aging and Innovation,Directory of Open Access Journals,/content/doaj/21826951;jsessionid=dif5jnh30f2q.x-ic-live-02,21826951,N/A,"Number 2, 2017"
Journal of Aging & Social Policy,"Routledge, part of the Taylor & Francis Group",/content/routledg/wasp20;jsessionid=dif5jnh30f2q.x-ic-live-02,08959420,08959420,"Number 4, 3 July 2024"
Journal of Agribusiness and Rural Development,Directory of Open Access Journals,/content/doaj/18995241;jsessionid=dif5jnh30f2q.x-ic-live-02,18995241,N/A,"Number 1, 2018"
Journal of Agribusiness and Rural Development Research,Directory of Open Access Journals,/content/doaj/2407814x;jsessionid=dif5jnh30f2q.x-ic-live-02,2407814X,N/A,"Number 1, 2017"
Journal of Agribusiness in Developing and Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jadee;jsessionid=dif5jnh30f2q.x-ic-live-02,20440839,N/A,"Number 1, 2024"
Journal of Agricultural and Marine Sciences,Directory of Open Access Journals,/content/doaj/24101060;jsessionid=dif5jnh30f2q.x-ic-live-02,24101060,N/A,"Number 1, 2018"
"Journal of Agricultural Education and Extension, The","Routledge, part of the Taylor & Francis Group",/content/routledg/raee;jsessionid=dif5jnh30f2q.x-ic-live-02,1389224X,1389224X,"Number 2, 14 March 2024"
Journal of Agricultural Engineering,Directory of Open Access Journals,/content/doaj/19747071;jsessionid=dif5jnh30f2q.x-ic-live-02,19747071,N/A,"Number 2, 2017"
Journal of Agricultural & Food Information,Taylor and Francis Ltd,/content/tandf/wafi20;jsessionid=dif5jnh30f2q.x-ic-live-02,10496505,10496505,"Numbers 1-4, 2 October 2023"
Journal of Agricultural Machinery,Directory of Open Access Journals,/content/doaj/22286829;jsessionid=dif5jnh30f2q.x-ic-live-02,22286829,N/A,"Number 2, 2018"
Journal of Agricultural Resources and Environment,Directory of Open Access Journals,/content/doaj/20956819;jsessionid=dif5jnh30f2q.x-ic-live-02,20956819,N/A,"Number 4, 2018"
Journal of Agricultural Sciences,Directory of Open Access Journals,/content/doaj/14508109;jsessionid=dif5jnh30f2q.x-ic-live-02,14508109,N/A,"Number 1, 2017"
Journal of Agriculture and Environment for International Development,Directory of Open Access Journals,/content/doaj/22402802;jsessionid=dif5jnh30f2q.x-ic-live-02,22402802,N/A,"Number 1, 2018"
Journal of Agriculture and Rural Development in the Tropics and Subtropics,Directory of Open Access Journals,/content/doaj/16129830;jsessionid=dif5jnh30f2q.x-ic-live-02,16129830,N/A,"Number 1, 2018"
Journal of Agromedicine,Taylor and Francis Ltd,/content/tandf/wagr20;jsessionid=dif5jnh30f2q.x-ic-live-02,1059924X,1059924X,"Number 3, 2 July 2024"
"Journal of AI, Robotics & Workplace Automation",Henry Stewart Publications,/content/hsp/airwa;jsessionid=dif5jnh30f2q.x-ic-live-02,2633562X,2633562X,Volume 3 / Number 3 / Summer 2024
Journal of Airline and Airport Management,Directory of Open Access Journals,/content/doaj/20144865;jsessionid=dif5jnh30f2q.x-ic-live-02,20144865,N/A,"Number 2, 2018"
Journal of Airport Management,Henry Stewart Publications,/content/hsp/cam;jsessionid=dif5jnh30f2q.x-ic-live-02,17501938,17501938,Volume 18 / Number 4 / Autumn/Fall 2024
Journal of Algebra Combinatorics Discrete Structures and Applications,Directory of Open Access Journals,/content/doaj/2148838x;jsessionid=dif5jnh30f2q.x-ic-live-02,2148838X,N/A,"Number 3, 2016"
Journal of Algorithms & Computational Technology,Directory of Open Access Journals,/content/doaj/17483018;jsessionid=dif5jnh30f2q.x-ic-live-02,17483018,N/A,"Number 2, 2017"
Journal of Allied Health,Association of Schools Advancing Health Professions,/content/asahp/jah;jsessionid=dif5jnh30f2q.x-ic-live-02,00907421,00907421,"Number 3, Fall 2024"
Journal of Alternative & Community Media,Intellect,/content/intellect/jacm;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Journal of Ambulatory Care Management,Wolters Kluwer,/content/wk/jac;jsessionid=dif5jnh30f2q.x-ic-live-02,01489917,01489917,"Number 4, 23 October/December 2024"
Journal of American College Health,"Routledge, part of the Taylor & Francis Group",/content/routledg/vach20;jsessionid=dif5jnh30f2q.x-ic-live-02,07448481,07448481,"Number 4, 18 May 2016"
Journal of Anaesthesiology Clinical Pharmacology,Directory of Open Access Journals,/content/doaj/09709185;jsessionid=dif5jnh30f2q.x-ic-live-02,09709185,N/A,"Number 1, 2018"
Journal of Analytical Research in Clinical Medicine,Directory of Open Access Journals,/content/doaj/23454970;jsessionid=dif5jnh30f2q.x-ic-live-02,23454970,N/A,"Number 2, 2017"
Journal of Analytical Science and Technology,Directory of Open Access Journals,/content/doaj/20933371;jsessionid=dif5jnh30f2q.x-ic-live-02,20933371,N/A,"Number 1, 2012"
Journal of Ancient History and Archaeology,Directory of Open Access Journals,/content/doaj/2360266x;jsessionid=dif5jnh30f2q.x-ic-live-02,2360266X,N/A,"Number 2, 2016"
Journal of Animal and Poultry Sciences,Directory of Open Access Journals,/content/doaj/21479267;jsessionid=dif5jnh30f2q.x-ic-live-02,21479267,N/A,"Number 1, 2014"
Journal of Animal Science and Biotechnology,Directory of Open Access Journals,/content/doaj/16749782;jsessionid=dif5jnh30f2q.x-ic-live-02,16749782,N/A,"Number 1, 2017"
Journal of Apicultural Research,Taylor and Francis Ltd,/content/tandf/tjar20;jsessionid=dif5jnh30f2q.x-ic-live-02,00218839,N/A,"Number 4, 7 August 2024"
Journal of Apicultural Science,Directory of Open Access Journals,/content/doaj/22994831;jsessionid=dif5jnh30f2q.x-ic-live-02,22994831,N/A,"Number 2, 2016"
Journal of Applied Accounting Research,Emerald Group Publishing Limited,/content/mcb/jaar;jsessionid=dif5jnh30f2q.x-ic-live-02,09675426,N/A,"Number 4, 2024"
Journal of Applied and Computational Mechanics,Directory of Open Access Journals,/content/doaj/23834536;jsessionid=dif5jnh30f2q.x-ic-live-02,23834536,N/A,"Number 1, 2015"
Journal of Applied Animal Research,Taylor and Francis Ltd,/content/tandf/aar;jsessionid=dif5jnh30f2q.x-ic-live-02,09712119,09712119,"Number 1, 31 December 2023"
Journal of Applied Animal Welfare Science,"Routledge, part of the Taylor & Francis Group",/content/routledg/haaw20;jsessionid=dif5jnh30f2q.x-ic-live-02,10888705,10888705,"Number 3, 2 July 2024"
Journal of Applied Aquaculture,Taylor and Francis Ltd,/content/tandf/wjaa20;jsessionid=dif5jnh30f2q.x-ic-live-02,10454438,10454438,"Number 3, 2 July 2024"
Journal of Applied Arts & Health,Intellect,/content/intellect/jaah;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Journal of Applied Bioanalysis,Directory of Open Access Journals,/content/doaj/2405710x;jsessionid=dif5jnh30f2q.x-ic-live-02,2405710X,N/A,"Number 4, 2017"
Journal of Applied Communication Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjac;jsessionid=dif5jnh30f2q.x-ic-live-02,00909882,00909882,"Number 3, 3 May 2024"
Journal of Applied Computer Science & Mathematics,Directory of Open Access Journals,/content/doaj/20664273;jsessionid=dif5jnh30f2q.x-ic-live-02,20664273,N/A,"Number 1, 2018"
Journal of Applied Intelligent System,Directory of Open Access Journals,/content/doaj/25030493;jsessionid=dif5jnh30f2q.x-ic-live-02,25030493,N/A,"Number 2, 2018"
Journal of Applied Journalism & Media Studies,Intellect,/content/intellect/ajms;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Journal of Applied Linguistics,Directory of Open Access Journals,/content/doaj/20088434;jsessionid=dif5jnh30f2q.x-ic-live-02,20088434,N/A,"Number 21, 2017"
