"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/08","A Weighted Least Squares Approach for Estimation of Land Surface Temperature Using Constraint Equations","Article","10.14358/pers.74.5.637","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","5","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ADVISER","Article","10.14358/pers.71.10.1219","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","10","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","AI-Based Environmental Monitoring with UAV Systems","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS 2022 Annual Conference","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS 2024 Yearbook","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","4","2","2","0","2","0","0","0","2","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Announces First Two Rising Stars","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Announces New Sector Insight Editorial Team!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Announces September 2022 GEOBYTE!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Annual Election Announcement","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Approves Edition 2, Version 2 of the Asprs Positional Accuracy Standards For Digital Geospatial Data (2024)","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","5","5","0","5","0","0","0","5","0","76","76","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Awards Program 2023","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certification","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certifications","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certifications","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certifications","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certifications","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Certifications","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Code of Ethics","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Code of Ethics","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Corporate Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Corporate Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Corporate Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Corporate Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","11","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Corporate Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS GeoLeague Challenge 2016","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS GeoLeague Challenge 2016","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS GeoLeague Challenge 2016","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Guidelines on Geometric Inter-Swath Accuracy and Quality of Lidar Data","Article","10.14358/pers.84.3.117","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS IGTF 2016 Announces Call for Presentations and Workshops","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Lidar Practitioner Certification and an Update on Activities","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","9","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","9","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS Media Kit","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","2","2","0","2","0","0","0","2","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","2","2","0","2","0","0","2","0","0","18","18","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","2045-6271","","","","2015","81","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","ASPRS News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","6","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
