"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/10","Lidar Point Cloud Quality Control: Automating Accuracy and Precision Testing","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","2","2","2","0","2","0","0","0","2","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Lightweight Parallel Octave Convolutional Neural Network for Hyperspectral Image Classification","Article","10.14358/pers.22-00111r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","3","3","0","3","0","0","0","3","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Lining Up Data in ArcGIS: A Guide to Map Projections","Article","10.14358/pers.86.12.725","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Long-Term Changes of Land Use and Land Cover in the Yangtze River Basin from 1990–2020 Landsat Data","Article","10.14358/pers.22-00050r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","7","7","0","7","0","0","0","7","0","35","35","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Look for ASPRS Ten-Year Industry Remote Sensing Industry Forecast Highlights in future PE&RS issues","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","MCAFNet: Multi-Channel Attention Fusion Network-Based CNN For Remote Sensing Scene Classification","Article","10.14358/pers.22-00121r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","MSegnet, a Practical Network for Building Detection from High Spatial Resolution Images","Article","10.14358/pers.21-00016r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","2","2","0","2","0","0","0","2","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Machine Learning and New-Generation Spaceborne Hyperspectral Data Advance Crop Type Mapping","Article","10.14358/pers.24-00026r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","2","2","0","2","0","0","1","1","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Managing Earth Hazards Using the Deep Reinforcement Learning Algorithm for the Industrial Internet of Things Network","Article","10.14358/pers.22-00011r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Kuwait Oil Company's Assets using Photogrammetry Techniques","Article","10.14358/pers.89.4.197","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Kuwait Oil Fields With Leica Lidar and Imaging Sensor System","Article","10.14358/pers.87.5.313","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Lotus Wetland Distribution with the Phenology Normalized Lotus Index Using SAR Time-Series Imagery and the Phenology-Based Method","Article","10.14358/pers.23-00012r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","10","1","1","0","1","0","1","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.87.6.395","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","6","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.87.4.227","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.86.10.593","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.86.6.347","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.86.3.141","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","3","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters","Article","10.14358/pers.88.8.493","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters - Your Questions Answered","Article","10.14358/pers.89.9.521","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","9","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters Your Questions Answered The Layman's Perspective on Technical Theory and Practical Applications of Mapping and GIS","Article","10.14358/pers.88.6.359","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","6","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters: The layman's perspective on technical theory and practical applications of mapping and GIS","Article","10.14358/pers.90.4.197","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","4","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Matters: your Questions Answered","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Understory Invasive Plants in Urban Forests with Spectral and Temporal Unmixing of Landsat Imagery","Article","10.14358/pers.86.8.509","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","5","5","0","5","0","0","0","5","0","39","39","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach","Article","10.14358/pers.23-00038r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","2","2","0","2","0","2","0","0","0","27","27","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Model-Driven Precise Degradation Analysis Method of Highway Marking Using Mobile Laser Scanning Point Clouds","Article","10.14358/pers.22-00119r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","9","9","0","9","0","0","0","9","0","61","61","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Modeling Hyperhemispherical Points and Calibrating a Dual-Fish-Eye System for Close-Range Applications","Article","10.14358/pers.87.5.375","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","29","29","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Modelling, Representation, and Visualization of the Remote Sensing Data for Forestry Management","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring Based on InSAR for the Xinmo Village Landslide in Western Sichuan, China","Article","10.14358/pers.23-00072r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","4","1","1","0","1","0","1","0","0","0","37","37","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring Earth Hazard with Remote Sensing Techniques","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI","Article","10.14358/pers.21-00091r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","2","2","0","2","0","0","0","2","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring Work Resumption of Wuhan in the COVID-19 Epidemic Using Daily Nighttime Light","Article","10.14358/pers.87.3.197","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","2","2","0","2","0","0","0","2","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida","Article","10.14358/pers.24-00001r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","15","15","0","15","0","0","0","15","0","40","40","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring and Analysis of Urban Sprawl Based on Road Network Data and High-Resolution Remote Sensing Imagery: A Case Study of China's Provincial Capitals","Article","10.14358/pers.22-00017r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","2","2","0","2","0","0","0","2","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monitoring the Spatiotemporal Dynamics of Urban Green Space and Its Impacts on Thermal Environment in Shenzhen City from 1978 to 2018 with Remote Sensing Data","Article","10.14358/pers.87.2.81","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","2","5","5","0","5","0","0","0","5","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction","Article","10.14358/pers.21-00066r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Morphology-Based Feature Extraction Network for Arbitrary-Oriented SAR Vehicle Detection","Article","10.14358/pers.24-00014r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","1","1","0","1","0","1","0","0","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Multi-Level Perceptual Network for Urban Building Extraction from High-Resolution Remote Sensing Images","Article","10.14358/pers.22-00103r1","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","7","5","5","0","5","0","0","0","5","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Multi-Spatial Resolution Satellite and sUAS Imagery for Precision Agriculture on Smallholder Farms in Malawi","Article","10.14358/pers.86.2.107","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","2","11","11","0","11","0","0","0","11","0","46","46","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Multi-View Urban Scene Classification with a Complementary-Information Learning Model","Article","10.14358/pers.21-00062r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","1","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
